"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"N406-11","USD","N406-11-1","Term. Cid. Tiradentes","1","52235"
"N407-11","USD","N407-11-0","Metrô Belém","0","63832"
"N407-11","USD","N407-11-1","Term. Vl. Carrão","1","52239"
"N431-11","USD","N431-11-0","Jd. Da Conquista","0","60934"
"N432-11","USD","N432-11-0","Jd. Sto. André","0","61801"
"N433-11","USD","N433-11-0","Metrô Belém","0","63805"
"N433-11","USD","N433-11-1","Term. Vl. Carrão","1","63806"
"N434-11","USD","N434-11-0","Jd. Iv Centenário","0","52251"
"N435-11","USD","N435-11-0","Metalúrgicos","0","52253"
"N436-11","USD","N436-11-0","Barro Branco","0","52254"
"N437-11","USD","N437-11-0","Term. Cid. Tiradentes","0","52256"
"N438-11","USD","N438-11-0","Hosp. Sta. Marcelina","0","62074"
"N439-11","USD","N439-11-0","Cohab Fazenda Do Carmo","0","62854"
"N440-11","USD","N440-11-0","Savoy/dalila","0","52259"
"N441-11","USD","N441-11-0","Vl. Yolanda","0","58079"
"N501-11","USD","N501-11-0","Term. Pq. D. Pedro Ii","0","52073"
"N501-11","USD","N501-11-1","Term. São Mateus","1","52074"
"N502-11","USD","N502-11-0","Term. Pq. D. Pedro Ii","0","58004"
"N502-11","USD","N502-11-1","Term. Sacomã","1","63212"
"N503-11","USD","N503-11-0","Term. Pq. D. Pedro Ii","0","60365"
"N503-11","USD","N503-11-1","Term. São Mateus","1","63675"
"N504-11","USD","N504-11-0","Term. Pq. D. Pedro Ii","0","60615"
"N504-11","USD","N504-11-1","Term. Sacomã","1","60616"
"N505-11","USD","N505-11-0","Term. Pinheiros","0","61955"
"N505-11","USD","N505-11-1","Term. Sacomã","1","59141"
"N506-11","USD","N506-11-0","Metrô Vl. Madalena","0","52110"
"N506-11","USD","N506-11-1","Term. Sacomã","1","52111"
"N507-11","USD","N507-11-0","Metrô Santana","0","59680"
"N507-11","USD","N507-11-1","Term. Sacomã","1","62216"
"N508-11","USD","N508-11-0","Term. Pq. D. Pedro Ii","0","52165"
"N508-11","USD","N508-11-1","Term. Sacomã","1","52166"
"N531-11","USD","N531-11-0","Term. Sacomã","0","64401"
"N532-11","USD","N532-11-0","Hosp. São Mateus","0","62597"
"N533-11","USD","N533-11-0","Jd. Planalto","0","59178"
"N534-11","USD","N534-11-0","Vl. Arapuá","0","52148"
"N535-11","USD","N535-11-0","Jd. Celeste","0","52149"
"N536-11","USD","N536-11-0","Jd. Itápolis","0","62600"
"N537-11","USD","N537-11-0","Vl. Prudente","0","52158"
"N538-11","USD","N538-11-0","Jd. Celeste","0","61170"
"N539-11","USD","N539-11-0","Hosp. Heliópolis","0","57587"
"N540-11","USD","N540-11-0","Jd. São Roberto","0","61394"
"N601-11","USD","N601-11-0","Term. Pq. D. Pedro Ii","0","51982"
"N601-11","USD","N601-11-1","Term. Grajaú","1","62693"
"N602-11","USD","N602-11-0","Term. Sto. Amaro","0","63475"
"N602-11","USD","N602-11-1","Term. Grajaú","1","63476"
"N603-11","USD","N603-11-0","Term. Pinheiros","0","59878"
"N603-11","USD","N603-11-1","Metrô Jabaquara","1","59138"
"N604-11","USD","N604-11-0","Term. Pq. D. Pedro Ii","0","57541"
"N604-11","USD","N604-11-1","Metrô Jabaquara","1","59643"
"N631-11","USD","N631-11-0","Term. Sto. Amaro","0","62188"
"N631-11","USD","N631-11-1","Term. Grajaú","1","62569"
"N632-11","USD","N632-11-0","Term. Sto. Amaro","0","62190"
"N632-11","USD","N632-11-1","Term. Grajaú","1","62570"
"N633-11","USD","N633-11-0","Morumbi Shop.","0","61797"
"N634-11","USD","N634-11-0","Jd. Luso","0","63477"
"N635-11","USD","N635-11-0","Jd. Gaivotas","0","62595"
"N636-11","USD","N636-11-0","Jd. Noronha","0","62755"
"N637-11","USD","N637-11-0","Vl. Missionária","0","63138"
"N638-11","USD","N638-11-0","Unisa","0","62596"
"N639-11","USD","N639-11-0","Vargem Grande","0","62727"
"N640-11","USD","N640-11-0","Eldorado","0","63431"
"N701-11","USD","N701-11-0","Term. Pq. D. Pedro Ii","0","56672"
"N701-11","USD","N701-11-1","Term. Sto. Amaro","1","56673"
"N702-11","USD","N702-11-0","Term. Pq. D. Pedro Ii","0","56682"
"N702-11","USD","N702-11-1","Term. Sto. Amaro","1","62320"
"N703-11","USD","N703-11-0","Term. Sto. Amaro","0","63383"
"N703-11","USD","N703-11-1","Term. Jd. âNgela","1","63384"
"N704-11","USD","N704-11-0","Term. Sto. Amaro","0","63385"
"N704-11","USD","N704-11-1","Term. Capelinha","1","63386"
"N705-11","USD","N705-11-0","Term. Pinheiros","0","63393"
"N705-11","USD","N705-11-1","Term. Sto. Amaro","1","63394"
"N706-11","USD","N706-11-0","Term. Pinheiros","0","57518"
"N706-11","USD","N706-11-1","Term. Campo Limpo","1","57519"
"N731-11","USD","N731-11-0","Term. Sto. Amaro","0","62242"
"N731-11","USD","N731-11-1","Term. Capelinha","1","62243"
"N732-11","USD","N732-11-0","Term. Jd. Jacira","0","51990"
"N733-11","USD","N733-11-0","Vl. Gilda","0","60610"
"N734-11","USD","N734-11-0","Valo Velho","0","59619"
"N735-11","USD","N735-11-0","Jd. Guarujá","0","61953"
"N736-11","USD","N736-11-0","Jd. Horizonte Azul","0","62540"
"N737-11","USD","N737-11-0","Pq. Do Lago","0","59768"
"N738-11","USD","N738-11-0","Pq. Do Lago","0","59770"
"N739-11","USD","N739-11-0","Jd. Universal","0","51954"
"N740-11","USD","N740-11-0","Jd. Riviera","0","51939"
"N741-11","USD","N741-11-0","Valo Velho","0","59616"
"N742-11","USD","N742-11-0","Term. Pinheiros","0","62503"
"N742-11","USD","N742-11-1","Term. João Dias","1","62504"
"N743-11","USD","N743-11-0","Jd. Planalto","0","62512"
"N744-11","USD","N744-11-0","Jd. Vaz De Lima","0","62505"
"N745-11","USD","N745-11-0","Term. Campo Limpo","0","59621"
"N745-11","USD","N745-11-1","Term. Capelinha","1","59622"
"N746-11","USD","N746-11-0","Jd. Irene","0","59154"
"N801-11","USD","N801-11-0","Term. Pq. D. Pedro Ii","0","64004"
"N801-11","USD","N801-11-1","Metrô Butantã","1","64005"
"N802-11","USD","N802-11-0","Term. Pq. D. Pedro Ii","0","60285"
"N802-11","USD","N802-11-1","Term. Pinheiros","1","60286"
"N831-11","USD","N831-11-0","Pq. Da Lapa","0","52049"
"N832-11","USD","N832-11-0","Pq. Continental","0","65029"
"N833-11","USD","N833-11-0","Ceasa","0","59560"
"N834-11","USD","N834-11-0","Term. Pinheiros","0","63163"
"N835-11","USD","N835-11-0","Jd. João Xxiii","0","61954"
"N836-11","USD","N836-11-0","Pq. Continental","0","65032"
"N837-11","USD","N837-11-0","Cdhu Butantã","0","62534"
"N838-11","USD","N838-11-0","Cptm Leopoldina","0","52072"
"N839-11","USD","N839-11-0","Metrô Vl. Mariana","0","63767"
"N840-11","USD","N840-11-0","Sta. Cecília","0","52135"
"N841-11","USD","N841-11-0","Sta. Cecília","0","59630"
"N842-11","USD","N842-11-0","Cohab Raposo Tavares","0","65046"
"N843-11","USD","N843-11-0","Pq. Arariba","0","62557"
